opt_step,train_loss,train_acc,val_loss,val_acc
980,0.06863466314971448,0.9972005208333334,1.010366004705429,0.6889074581185567
990,0.07948973253369332,0.996875,0.9759546220302582,0.7001490012886598
1000,0.0734855979681015,0.9982421875,0.8286209046840668,0.7399605347938144
1010,0.051732645556330684,0.999609375,0.7342195212841034,0.7728817654639175
1020,0.037807532027363776,0.9998046875,0.7009797632694245,0.7752255154639175
1030,0.031123080104589463,0.999609375,0.6987987101078034,0.7824198614690722
1040,0.027282571978867055,1.0,0.6654107868671417,0.789928318298969
1050,0.024353783391416074,1.0,0.6703539788722992,0.7968186211340206
1060,0.022688799351453782,1.0,0.6642994582653046,0.7973501932989691
1070,0.023045477643609046,1.0,0.6585155367851258,0.8047942171391753
1080,0.02206564284861088,1.0,0.6608217239379883,0.7941386114690722
1090,0.022967706620693206,1.0,0.7063899755477905,0.7945292364690721
1100,0.03131749220192433,0.999609375,0.6704049825668335,0.7941386114690722
1110,0.030756164714694022,0.9998046875,0.655244779586792,0.7989126932989691
1120,0.028333418257534503,1.0,0.5896585047245025,0.8184439432989692
1130,0.025916434824466705,1.0,0.6142969965934754,0.8230126449742269
1140,0.023252313397824763,1.0,0.5355973809957504,0.8419257409793814
1150,0.020580874755978584,1.0,0.5157576858997345,0.8427935728092784
1160,0.01827541822567582,1.0,0.4872293919324875,0.8548163659793815
1170,0.01687196232378483,1.0,0.47568419575691223,0.8591132409793815
1180,0.015339770819991827,1.0,0.44471596777439115,0.8687379188144331
1190,0.015183869749307632,1.0,0.4439558804035187,0.87585575064433
1200,0.015757050737738608,1.0,0.4078431993722916,0.8841353898195876
1210,0.01577472109347582,1.0,0.47787330150604246,0.86257450064433
1220,0.04632360097020864,0.9968098958333333,0.7031493723392487,0.7929123711340206
1230,0.0701810959726572,0.9951171875,0.49467154741287234,0.86179325064433
1240,0.0483175553381443,0.9984375,0.357923635840416,0.9027444426546392
1250,0.03177307248115539,0.9994140625,0.3215057492256165,0.9175881926546392
1260,0.018681442458182575,1.0,0.23428185433149337,0.9459628704896907
1270,0.0123052136041224,1.0,0.202956822514534,0.9555875483247422
1280,0.009502529632300138,1.0,0.18644069135189056,0.9598844233247423
1290,0.00841881912201643,1.0,0.1714902102947235,0.9675016108247423
1300,0.007995032612234354,1.0,0.16904615461826325,0.9705400289948454
1310,0.008128378074616194,1.0,0.16109328866004943,0.9740556539948454
1320,0.008363703172653914,1.0,0.16035250425338746,0.9750322164948454
1330,0.008585986122488976,1.0,0.15776592195034028,0.9760087789948454
1340,0.008575643692165614,1.0,0.15109791308641435,0.9756181539948454
1350,0.00837898999452591,1.0,0.14434095621109008,0.9785478414948454
1360,0.008385891653597355,1.0,0.13882182985544206,0.9809459568298969
1370,0.008212911244481803,1.0,0.13130133897066115,0.9817272068298969
1380,0.008197264885529876,1.0,0.12698794305324554,0.9821178318298969
1390,0.007728627044707536,1.0,0.11388742774724961,0.9858287693298969
1400,0.007367212604731321,1.0,0.11417816057801247,0.9832897068298969
1410,0.007131499703973532,1.0,0.0987029641866684,0.9877818943298969
1420,0.006549308868125081,1.0,0.09408458843827247,0.9892034471649485
1430,0.006102749612182379,1.0,0.08942375555634499,0.9897893846649485
1440,0.005675317067652941,1.0,0.07646256759762764,0.9939453125
1450,0.005347928870469332,1.0,0.07296552881598473,0.9929143846649484
1460,0.0051257002633064985,1.0,0.07130443379282951,0.9915471971649484
1470,0.005515199713408947,1.0,0.1254941575229168,0.9773759664948454
1480,0.5449049660935998,0.8745442708333334,0.5220979630947113,0.8714823614690722
1490,0.1406443901360035,0.986328125,0.255058279633522,0.9524081829896908
1500,0.055276216566562654,0.9984375,0.13398718014359473,0.9857744039948454
1510,0.026191437803208827,1.0,0.0863878846168518,0.994921875
1520,0.017205467261373997,1.0,0.06765982657670974,0.996484375
1530,0.013563477527350187,1.0,0.05893305540084839,0.9984375
1540,0.012402839679270982,1.0,0.05613662339746952,0.998828125
1550,0.012426695972681045,1.0,0.056821301206946374,0.9994140625
1560,0.012702899612486362,1.0,0.0564268846064806,0.999609375
1570,0.013197329454123973,1.0,0.0568799402564764,0.9998046875
1580,0.013715244177728892,1.0,0.05639473348855972,0.9998046875
1590,0.014068805985152722,1.0,0.05550589635968208,0.9998046875
1600,0.014434510190039874,1.0,0.055541835725307465,1.0
1610,0.014941774494946002,1.0,0.05503818616271019,0.999609375
1620,0.014979401510208845,1.0,0.0524613443762064,0.9994140625
1630,0.014639489352703094,1.0,0.051549526676535604,0.9998046875
1640,0.014803744573146104,1.0,0.04977280199527741,0.9998046875
1650,0.014210988115519286,1.0,0.045657670497894286,0.9998046875
1660,0.013570368755608797,1.0,0.04388395026326179,1.0
1670,0.012927184533327817,1.0,0.040419089049100874,1.0
1680,0.01244683600962162,1.0,0.03923201560974121,0.9998046875
1690,0.011692814994603395,1.0,0.03504992686212063,1.0
1700,0.010816138330847025,1.0,0.03164849989116192,0.9998046875
1710,0.01014107521623373,1.0,0.03017201665788889,0.9998046875
1720,0.009679642133414745,1.0,0.028701526299118995,1.0
1730,0.009180823434144258,1.0,0.024998525343835353,1.0
1740,0.008273675618693233,1.0,0.023413922637701035,1.0
1750,0.0078029623720794914,1.0,0.02355463933199644,0.9998046875
1760,0.007696535065770149,1.0,0.019500185921788215,1.0
1770,0.0068403317127376795,1.0,0.018383008427917957,1.0
1780,0.006292314734309912,1.0,0.01668791864067316,1.0
1790,0.005985538894310594,1.0,0.014148575253784657,1.0
1800,0.005196847394108773,1.0,0.012116746790707112,1.0
1810,0.004785491153597832,1.0,0.011531495302915574,1.0
1820,0.004396524466574192,1.0,0.0095021846704185,1.0
1830,0.00407046580221504,1.0,0.009675113949924707,1.0
1840,0.004206127254292369,1.0,0.00976836383342743,1.0
1850,0.003922374569810927,1.0,0.008784748706966638,1.0
1860,0.0037441269028931855,1.0,0.007732797646895051,1.0
1870,0.003282255516387522,1.0,0.0066281008068472145,1.0
1880,0.002829868020489812,1.0,0.005016742320731282,1.0
1890,0.002428636886179447,1.0,0.004611315997317433,1.0
1900,0.002257713070139289,1.0,0.00404723989777267,1.0
1910,0.0020743094617500903,1.0,0.003941987454891205,1.0
1920,0.0020442475797608495,1.0,0.0037784261163324117,1.0
1930,0.0020145643735304474,1.0,0.003452940215356648,1.0
1940,0.0018840123200789094,1.0,0.0033517512958496807,1.0
1950,1.1799722261028365,0.7676432291666667,1.8527511715888978,0.5391772712628866
1960,0.46983300894498825,0.9227864583333334,0.1784716099500656,0.9811956346649484
1970,0.08100100494921207,0.9982421875,0.05928959138691425,0.9978515625
1980,0.029894344322383404,0.999609375,0.0340942095965147,0.9990234375
1990,0.016837403550744055,1.0,0.02181647252291441,1.0
2000,0.01223476380109787,1.0,0.01744786761701107,0.999609375
2010,0.010315187834203243,1.0,0.01624006889760494,1.0
2020,0.010242679249495268,1.0,0.0158399554900825,1.0
2030,0.01041217166930437,1.0,0.016030497010797264,1.0
2040,0.010654888954013586,1.0,0.016343351826071738,1.0
2050,0.011127395927906037,1.0,0.016727069579064845,1.0
2060,0.011753755062818528,1.0,0.017167983390390874,1.0
2070,0.012330637406557798,1.0,0.01777359191328287,1.0
2080,0.012885917257517577,1.0,0.018327839113771914,1.0
2090,0.013340548239648342,1.0,0.01882363371551037,1.0
2100,0.014063454605638981,1.0,0.01941724997013807,1.0
2110,0.014485073741525412,1.0,0.019850759766995907,1.0
2120,0.015001510363072157,1.0,0.02006358131766319,1.0
2130,0.015180324949324132,1.0,0.019870027527213098,1.0
2140,0.01522583169862628,1.0,0.019678389467298985,1.0
2150,0.015121699310839176,1.0,0.019894282892346384,1.0
2160,0.014879745803773404,1.0,0.018642116338014603,1.0
2170,0.014421956799924373,1.0,0.017860978655517102,1.0
2180,0.013961864169687033,1.0,0.017266437970101835,1.0
2190,0.013317298796027898,1.0,0.016175995022058486,1.0
2200,0.012531754933297634,1.0,0.015436718799173832,1.0
2210,0.011826524883508683,1.0,0.015168355219066143,1.0
2220,0.011515765450894833,1.0,0.01402986841276288,1.0
2230,0.010699506755918265,1.0,0.013066842220723629,1.0
2240,0.010157327074557543,1.0,0.012295348942279816,1.0
2250,0.009589860029518605,1.0,0.012651144620031118,1.0
2260,0.010056589171290398,1.0,0.013172057364135981,1.0
2270,0.009343664068728686,1.0,0.01044241115450859,1.0
2280,0.008143074717372656,1.0,0.010285894013941288,1.0
2290,0.007527251029387116,1.0,0.009758101776242256,1.0
2300,0.007164300605654717,1.0,0.008823257591575383,1.0
2310,0.006772554712370038,1.0,0.008169721346348524,1.0
2320,0.006177933607250452,1.0,0.006663698563352227,1.0
2330,0.005370954517275095,1.0,0.006563930865377187,1.0
2340,0.005045889969915151,1.0,0.006231397250667214,1.0
2350,0.004939827928319573,1.0,0.0070082761347293855,1.0
2360,1.1217410689685494,0.752734375,0.5620333671569824,0.9082997744845361
2370,0.22466008737683296,0.9845703125,0.11207212433218956,0.99609375
2380,0.0669183149933815,0.999609375,0.0514829371124506,1.0
2390,0.03091911841183901,1.0,0.02732099685817957,1.0
2400,0.019486145675182344,1.0,0.02109643965959549,1.0
2410,0.015280947554856539,1.0,0.018011607974767686,1.0
2420,0.01412751069292426,1.0,0.0173051368445158,1.0
2430,0.013819246739149093,1.0,0.01720567364245653,1.0
2440,0.013945432566106319,1.0,0.017312567308545114,1.0
2450,0.01426662839949131,1.0,0.01752684488892555,1.0
2460,0.01472296891734004,1.0,0.017725658230483533,1.0
2470,0.015112031623721123,1.0,0.01796597968786955,1.0
2480,0.015339636523276568,1.0,0.018226592615246773,1.0
2490,0.01574729159474373,1.0,0.018532873317599296,1.0
2500,0.016137065924704076,1.0,0.018835238181054592,1.0
2510,0.016368170082569123,1.0,0.01900520771741867,1.0
2520,0.016579671204090117,1.0,0.018961906619369983,1.0
2530,0.01649697534739971,1.0,0.018738104589283468,1.0
2540,0.016247633658349515,1.0,0.018372648768126963,1.0
2550,0.01590800639241934,1.0,0.01787921991199255,1.0
2560,0.015420160070061684,1.0,0.01727796010673046,1.0
2570,0.01485678730532527,1.0,0.016503424011170865,1.0
2580,0.014185789786279202,1.0,0.015998532809317113,1.0
2590,0.013661709893494845,1.0,0.015258789621293544,1.0
2600,0.01296878159046173,1.0,0.014827193226665258,1.0
2610,0.012486790399998426,1.0,0.013817910011857748,1.0
2620,0.011715555284172296,1.0,0.013216556143015623,1.0
2630,0.011005221586674451,1.0,0.012869457621127367,1.0
2640,0.010755734611302614,1.0,0.011854274570941925,1.0
2650,0.010615205485373735,1.0,0.012540454044938087,1.0
2660,1.6524790671654046,0.6252604166666667,1.570198404788971,0.8850032216494845
2670,0.6706097468733787,0.9405598958333334,0.23549596816301346,0.9884221971649485
2680,0.14679347798228265,0.997265625,0.09671642035245895,0.999609375
2690,0.055349855497479436,1.0,0.05228974297642708,1.0
2700,0.034577106684446336,1.0,0.03253180924803019,1.0
2710,0.024236688762903212,1.0,0.02758175805211067,1.0
2720,0.021390211209654807,1.0,0.02494025696069002,1.0
2730,0.020302600041031838,1.0,0.02406914345920086,1.0
2740,0.01995948553085327,1.0,0.02380961272865534,1.0
2750,0.020111880637705325,1.0,0.02372465282678604,1.0
2760,0.02041150610893965,1.0,0.02375957276672125,1.0
2770,0.02069264091551304,1.0,0.023872628808021545,1.0
2780,0.02103748917579651,1.0,0.02403211537748575,1.0
2790,0.021331422589719297,1.0,0.02419190052896738,1.0
2800,0.0215994281694293,1.0,0.02432558387517929,1.0
2810,0.02181165348738432,1.0,0.024384766444563867,1.0
2820,0.021798123605549335,1.0,0.02425113469362259,1.0
2830,0.021683783270418644,1.0,0.023866110667586326,1.0
2840,0.021137894690036775,1.0,0.02342313751578331,1.0
2850,0.02066457811743021,1.0,0.022618378140032293,1.0
2860,0.01999876443296671,1.0,0.021759305894374848,1.0
2870,0.019134343974292277,1.0,0.020758858881890774,1.0
2880,0.018232046626508236,1.0,0.019875934161245824,1.0
2890,0.017497328482568263,1.0,0.01884492617100477,1.0
2900,0.016543231531977655,1.0,0.018343326263129713,1.0
2910,0.015728893037885428,1.0,0.017217224463820457,1.0
2920,0.01485862471163273,1.0,0.01620570607483387,1.0
2930,0.014103198144584893,1.0,0.01584454467520118,1.0
2940,0.013536106236279011,1.0,0.015881014335900546,1.0
2950,0.012864154763519764,1.0,0.013623214699327946,1.0
2960,0.01166249867528677,1.0,0.013979583699256181,1.0
2970,1.2339550443924963,0.7494140625,0.623083871603012,0.8764960534793815
2980,0.42091483771800997,0.9322916666666666,0.19900573194026946,0.9846025289948453
2990,0.1206937812268734,0.99609375,0.08205688670277596,0.998828125
3000,0.052536622062325476,1.0,0.04734959416091442,1.0
3010,0.032759026437997815,1.0,0.032268383912742137,1.0
3020,0.024849672242999075,1.0,0.02664538361132145,1.0
3030,0.02208737302571535,1.0,0.025188587978482245,1.0
3040,0.021667900122702123,1.0,0.02487852368503809,1.0
3050,0.021521702595055103,1.0,0.02500517386943102,1.0
3060,0.021878854744136332,1.0,0.025174423679709436,1.0
3070,0.0221633180975914,1.0,0.025469126552343367,1.0
3080,0.02246082089841366,1.0,0.025570610724389552,1.0
3090,0.022748880088329315,1.0,0.025648201629519463,1.0
3100,0.02283766884356737,1.0,0.025583593733608724,1.0
3110,0.022880459390580653,1.0,0.025360494665801526,1.0
3120,0.022652853466570377,1.0,0.025004332512617113,1.0
3130,0.022221302054822444,1.0,0.024512528628110885,1.0
3140,0.02171393744647503,1.0,0.023580950871109962,1.0
3150,0.021023151837289332,1.0,0.022849701717495917,1.0
3160,0.02004575338214636,1.0,0.02164476104080677,1.0
3170,0.019245490059256555,1.0,0.020616174302995206,1.0
3180,0.018244362249970437,1.0,0.019595543667674065,1.0
3190,0.017282127775251864,1.0,0.01842911522835493,1.0
3200,0.01628014389425516,1.0,0.017409621551632882,1.0
3210,0.01545153148472309,1.0,0.016249671764671802,1.0
3220,0.014383209124207496,1.0,0.015248194243758917,1.0
3230,0.013496030680835247,1.0,0.014490774925798177,1.0
3240,0.012714789435267448,1.0,0.013171997852623463,1.0
3250,0.011705473065376282,1.0,0.012663427833467722,1.0
3260,1.2124704881571233,0.754296875,2.067219114303589,0.6708521262886598
3270,0.9341819584369659,0.8796223958333333,0.28794232904911043,0.9901256443298969
3280,0.1455875039100647,0.9986328125,0.0840028017759323,1.0
3290,0.05743066407740116,1.0,0.05124591253697872,1.0
3300,0.03779214210808277,1.0,0.034571129083633426,1.0
3310,0.027731458097696303,1.0,0.028304323181509973,1.0
3320,0.023835847713053228,1.0,0.026165857538580896,1.0
3330,0.022780677117407323,1.0,0.02531997449696064,1.0
3340,0.02263589445501566,1.0,0.025142673775553702,1.0
3350,0.022720985300838947,1.0,0.025308378040790558,1.0
3360,0.022919092886149885,1.0,0.025366276688873767,1.0
3370,0.023223869502544403,1.0,0.02544197831302881,1.0
3380,0.023341144248843194,1.0,0.025403534807264806,1.0
3390,0.023363153263926507,1.0,0.025326037034392356,1.0
3400,0.023299190402030944,1.0,0.025028933212161063,1.0
3410,0.02306076791137457,1.0,0.024518628418445588,1.0
3420,0.02247435338795185,1.0,0.023939184099435806,1.0
3430,0.02198597528040409,1.0,0.023257844895124436,1.0
3440,0.021384162828326225,1.0,0.022465607151389122,1.0
3450,0.02069731689989567,1.0,0.021534041687846183,1.0
3460,0.019641870446503163,1.0,0.020533912628889085,1.0
3470,0.018678614869713783,1.0,0.0196006141602993,1.0
3480,0.017816845700144766,1.0,0.018597127683460713,1.0
3490,0.016742592491209508,1.0,0.01752166785299778,1.0
3500,0.01590690976008773,1.0,0.016523335501551627,1.0
3510,0.014916598331183195,1.0,0.015539739001542329,1.0
3520,0.014090273901820183,1.0,0.014539982471615077,1.0
3530,0.013324763160198927,1.0,0.01398477042093873,1.0
3540,0.012630859948694706,1.0,0.01374975210055709,1.0
3550,0.01232017008587718,1.0,0.012314403615891933,1.0
3560,0.011129550449550153,1.0,0.01152351824566722,1.0
3570,0.010672202054411172,1.0,0.01072302544489503,1.0
3580,1.1804761372506618,0.7203125,1.553318703174591,0.6678358569587629
3590,0.7193591326475144,0.8516927083333334,0.25988565385341644,0.9811956346649484
3600,0.19673249870538712,0.9919921875,0.13752944767475128,0.9994140625
3610,0.09992717429995537,0.9994140625,0.07733975350856781,1.0
3620,0.05471953228116035,1.0,0.049386849999427794,1.0
3630,0.03712042942643166,1.0,0.036494899168610574,1.0
3640,0.028588010184466838,1.0,0.029997131042182445,1.0
3650,0.02460132259875536,1.0,0.02682667560875416,1.0
3660,0.02257577907294035,1.0,0.024895422346889972,1.0
3670,0.021222066693007947,1.0,0.02364867366850376,1.0
3680,0.02063501290977001,1.0,0.022711880132555963,1.0
3690,0.020060333237051965,1.0,0.021984324604272843,1.0
3700,0.019680813513696195,1.0,0.021475286409258842,1.0
3710,0.019451901502907275,1.0,0.021030304208397865,1.0
3720,0.01912282668054104,1.0,0.020673304982483386,1.0
3730,0.018955718912184238,1.0,0.020316004008054733,1.0
3740,0.018692123331129552,1.0,0.01995590142905712,1.0
3750,0.018483103439211845,1.0,0.0195418206974864,1.0
3760,0.017931137792766096,1.0,0.018941826932132245,1.0
3770,0.01738089770078659,1.0,0.01833297610282898,1.0
3780,0.016780342534184457,1.0,0.017643491365015508,1.0
3790,0.016017027478665114,1.0,0.016916817612946035,1.0
3800,0.015440169349312782,1.0,0.016208518389612438,1.0
3810,0.014643539302051067,1.0,0.01532548563554883,1.0
3820,0.01388467289507389,1.0,0.01452926965430379,1.0
3830,0.013181349355727434,1.0,0.013800059538334608,1.0
3840,0.012489091139286757,1.0,0.013179737795144319,1.0
3850,0.011918970290571452,1.0,0.012749259639531375,1.0
3860,0.011252619978040456,1.0,0.011725948750972747,1.0
3870,0.010601944290101528,1.0,0.011911582667380571,1.0
3880,0.010366323310881853,1.0,0.010796133242547513,1.0
3890,0.009306979551911353,1.0,0.00987420342862606,1.0
3900,0.008485599420964718,1.0,0.009064539521932601,1.0
3910,0.008101885206997395,1.0,0.008566505555063487,1.0
3920,1.378144871070981,0.7229817708333333,3.4475257873535154,0.16375040270618557
3930,2.627923345565796,0.4651041666666667,1.0651783645153046,0.7668492268041237
3940,0.6414656907320022,0.89453125,0.331848019361496,0.9663297358247422
3950,0.18707842528820037,0.991015625,0.11591379791498184,0.9985784471649485
3960,0.0739948783069849,1.0,0.0591589093208313,1.0
3970,0.041456326469779016,1.0,0.03888990208506584,1.0
3980,0.028990984335541724,1.0,0.030682908743619917,1.0
3990,0.024474256113171576,1.0,0.026682316325604916,1.0
4000,0.0219252223148942,1.0,0.024790931306779385,1.0
4010,0.02106804456561804,1.0,0.024094514921307562,1.0
4020,0.020757740922272207,1.0,0.023603850044310093,1.0
4030,0.020433441922068595,1.0,0.023210177570581435,1.0
4040,0.0203182989731431,1.0,0.022900761105120182,1.0
4050,0.02035062462091446,1.0,0.02272120099514723,1.0
4060,0.020539754442870616,1.0,0.022489271499216555,1.0
4070,0.020311666093766688,1.0,0.02225051838904619,1.0
4080,0.02013818919658661,1.0,0.021903064101934433,1.0
4090,0.0199058735743165,1.0,0.0215575797483325,1.0
4100,0.019765467941761018,1.0,0.021173628605902196,1.0
4110,0.019387719593942164,1.0,0.020766865089535715,1.0
4120,0.018871286883950233,1.0,0.020047784969210624,1.0
4130,0.01826243121176958,1.0,0.01938596647232771,1.0
4140,0.017554246447980405,1.0,0.018519368767738343,1.0
4150,0.016951659135520457,1.0,0.017877413891255856,1.0
4160,0.016074413806200026,1.0,0.01702276971191168,1.0
4170,0.015367177780717611,1.0,0.01645673904567957,1.0
4180,0.014661207515746354,1.0,0.01539224861189723,1.0
4190,0.01383415972813964,1.0,0.014446933940052985,1.0
4200,0.013083051424473524,1.0,0.013693270739167929,1.0
4210,0.012232890352606773,1.0,0.013682161178439855,1.0
4220,0.01184531431645155,1.0,0.012776897568255664,1.0
4230,0.011299669742584229,1.0,0.012149680964648723,1.0
4240,0.508572725392878,0.88359375,3.4854515552520753,0.2379369362113402
4250,1.362219214439392,0.6953776041666667,0.47619000673294065,0.9244784954896907
4260,0.2997370034456253,0.9671875,0.1945127159357071,0.9931096971649485
4270,0.11818367764353752,0.9975911458333334,0.08504020646214486,0.9998046875
4280,0.05766222402453423,1.0,0.04913400001823902,1.0
4290,0.0364226259291172,1.0,0.034563672915101054,1.0
4300,0.027591261826455594,1.0,0.028421275317668915,1.0
4310,0.023995761387050153,1.0,0.02620928715914488,1.0
4320,0.022652608714997767,1.0,0.025058602541685106,1.0
4330,0.02223025690764189,1.0,0.0245831286534667,1.0
4340,0.021787506900727747,1.0,0.024378328770399093,1.0
4350,0.021984032541513442,1.0,0.02421036474406719,1.0
4360,0.022050018608570098,1.0,0.024115985818207265,1.0
4370,0.02202640604227781,1.0,0.02385950442403555,1.0
4380,0.02190002966672182,1.0,0.02351895160973072,1.0
4390,0.021627963334321976,1.0,0.023130412586033343,1.0
4400,0.021260432526469232,1.0,0.022628404013812543,1.0
4410,0.020775248669087885,1.0,0.022062512300908565,1.0
