opt_step,train_loss,train_acc,val_loss,val_acc
10,4.658496618270874,0.009114583333333332,4.63221116065979,0.0076171875
20,4.600592231750488,0.016080729166666665,4.60766453742981,0.013671875
30,4.552470302581787,0.0263671875,4.594918489456177,0.015234375
40,4.520053863525391,0.024934895833333335,4.590345954895019,0.013671875
50,4.489786624908447,0.028450520833333333,4.613610935211182,0.0125
60,4.469022798538208,0.03255208333333333,4.651120710372925,0.0109375
70,4.447467517852783,0.031966145833333334,4.697388410568237,0.0109375
80,4.42332911491394,0.036328125,4.761609363555908,0.0109375
90,4.362758684158325,0.041796875,4.792910814285278,0.013020833333333334
100,4.327393198013306,0.04720052083333333,4.881993579864502,0.01015625
110,4.2868632793426515,0.051106770833333336,4.903147649765015,0.011328125
120,4.228676986694336,0.05703125,4.937895822525024,0.0107421875
130,4.178406572341919,0.07486979166666666,4.990655183792114,0.0099609375
140,4.149382734298706,0.07454427083333334,4.973194360733032,0.0103515625
150,4.1032445430755615,0.08196614583333334,5.000218391418457,0.009765625
160,4.03682963848114,0.0982421875,5.019442701339722,0.0095703125
170,3.995928740501404,0.10338541666666667,5.0250975608825685,0.0095703125
180,3.9573633670806885,0.1111328125,5.057411098480225,0.009765625
190,3.91601505279541,0.11901041666666667,5.069294404983521,0.009765625
200,3.8558746576309204,0.12923177083333331,5.095045709609986,0.0099609375
210,3.797113132476807,0.14505208333333333,5.111003160476685,0.0103515625
220,3.739386296272278,0.1501953125,5.114169788360596,0.01015625
230,3.7209595441818237,0.151953125,5.12891263961792,0.009765625
240,3.6691298484802246,0.16041666666666668,5.137664079666138,0.010546875
250,3.6121518135070803,0.17584635416666666,5.156829786300659,0.0111328125
260,3.554940032958984,0.19407552083333332,5.166506719589234,0.0109375
270,3.5238986253738402,0.19309895833333332,5.175194787979126,0.012109375
280,3.447669792175293,0.20826822916666665,5.1776679992675785,0.0115234375
290,3.400481033325195,0.2111328125,5.179491662979126,0.011328125
300,3.348586392402649,0.22747395833333334,5.212765073776245,0.0123046875
310,3.280565071105957,0.23873697916666664,5.209736299514771,0.012890625
320,3.239450287818909,0.2462890625,5.216330909729004,0.0123046875
330,3.164267349243164,0.2703776041666667,5.232366323471069,0.013606770833333334
340,3.096279001235962,0.27376302083333337,5.238936042785644,0.0103515625
350,3.0434914588928224,0.2872395833333333,5.228835725784302,0.0115234375
360,2.9762241363525392,0.3133463541666667,5.247438621520996,0.0125
370,2.9502681016922,0.30696614583333337,5.2407468318939205,0.0115234375
380,2.8800126791000364,0.32389322916666663,5.254814672470093,0.013216145833333335
390,2.804134464263916,0.352734375,5.265393447875977,0.0125
400,2.7229923486709593,0.3624348958333333,5.281043863296508,0.012109375
410,2.6947869300842284,0.36595052083333335,5.276003122329712,0.0134765625
420,2.6188544273376464,0.38834635416666663,5.246738719940185,0.01328125
430,2.545390772819519,0.4069661458333333,5.254801511764526,0.0138671875
440,2.4725591421127318,0.4286458333333333,5.225596141815186,0.0140625
450,2.41021249294281,0.4386067708333333,5.167347049713134,0.01484375
460,2.310631608963013,0.4674479166666667,5.140771818161011,0.015625
470,2.204676854610443,0.5001953125,5.054552841186523,0.0142578125
480,2.107983207702637,0.5229166666666667,5.029686069488525,0.01484375
490,2.0752347350120544,0.5261067708333333,4.911118602752685,0.0169921875
500,1.9706687450408935,0.5540364583333333,4.901890754699707,0.01640625
510,1.9009718894958496,0.5807942708333333,4.847665929794312,0.018359375
520,1.8269733548164369,0.5932291666666667,4.8083244323730465,0.0203125
530,1.7451196312904358,0.615625,4.811930799484253,0.018359375
540,1.7254708528518676,0.6126953125,4.799026107788086,0.01875
550,1.6745067596435548,0.6276041666666667,4.812033367156983,0.0205078125
560,1.613884449005127,0.6423177083333333,4.796499729156494,0.020703125
570,1.582807433605194,0.6451171875,4.809882926940918,0.02109375
580,1.5112372279167174,0.6697265625,4.771845388412475,0.019921875
590,1.4665951013565064,0.6911458333333333,4.751321458816529,0.0220703125
600,1.4100794553756715,0.6992838541666667,4.7416280746459964,0.025065104166666668
610,1.3767125487327576,0.7093098958333333,4.774141407012939,0.0216796875
620,1.3485500693321228,0.7130208333333333,4.7955530166625975,0.020703125
630,1.2923189759254456,0.7305338541666667,4.7532415866851805,0.0216796875
640,1.264549434185028,0.7317057291666667,4.744397783279419,0.022265625
650,1.236636209487915,0.7518880208333333,4.735935401916504,0.01953125
660,1.1806151270866394,0.7645182291666667,4.753801059722901,0.0224609375
670,1.150909388065338,0.7544270833333333,4.735325908660888,0.02109375
680,1.1306488752365111,0.7732421875,4.729429769515991,0.0232421875
690,1.109507828950882,0.7764973958333333,4.744312715530396,0.0244140625
700,1.0561421036720275,0.7921223958333333,4.72376446723938,0.02578125
710,0.9993520319461823,0.81328125,4.722674179077148,0.026497395833333333
720,0.9809774577617645,0.812109375,4.736788415908814,0.0244140625
730,0.948584645986557,0.8243489583333334,4.759446907043457,0.023828125
740,0.9420848071575165,0.8190755208333333,4.72420916557312,0.02591145833333333
750,0.9027792334556579,0.8421875,4.716984510421753,0.024609375
760,0.8721379160881042,0.8412109375,4.693584394454956,0.02858072916666667
770,0.8371847331523895,0.85390625,4.685016441345215,0.0212890625
780,0.7914887547492981,0.8722005208333334,4.727291488647461,0.027669270833333332
790,0.7813196420669556,0.8766927083333333,4.728783226013183,0.029166666666666667
800,0.7338019847869873,0.885546875,4.710635948181152,0.026953125
810,0.7215775609016418,0.8940104166666666,4.761397647857666,0.031119791666666667
820,0.7037690877914429,0.903125,4.756706666946411,0.02903645833333333
830,0.6983411431312561,0.8952473958333333,4.736653995513916,0.029166666666666667
