opt_step,train_loss,train_acc,val_loss,val_acc
10,4.712246417999268,0.0078125,4.678340339660645,0.012630208333333334
20,4.633900356292725,0.011393229166666666,4.653062248229981,0.010872395833333333
30,4.615563440322876,0.013216145833333335,4.64411735534668,0.010872395833333333
40,4.596315145492554,0.012109375,4.636648225784302,0.0076171875
50,4.5881414890289305,0.013671875,4.631599092483521,0.008203125
60,4.585535669326783,0.0154296875,4.630799674987793,0.0083984375
70,4.5794915676116945,0.0177734375,4.630519533157349,0.0091796875
80,4.5660364627838135,0.021549479166666666,4.629460191726684,0.010546875
90,4.568859815597534,0.0197265625,4.631041955947876,0.010546875
100,4.560019207000733,0.024544270833333333,4.628313970565796,0.0125
110,4.557434129714966,0.023763020833333336,4.628696537017822,0.0125
120,4.551968240737915,0.02532552083333333,4.627026605606079,0.013671875
130,4.539258813858032,0.027734375,4.62946891784668,0.0138671875
140,4.536824321746826,0.02578125,4.627333450317383,0.0134765625
150,4.527305173873901,0.02727864583333333,4.626732110977173,0.016927083333333336
160,4.529939270019531,0.02727864583333333,4.624594449996948,0.013671875
170,4.51636266708374,0.02805989583333333,4.623243999481201,0.013671875
180,4.507476854324341,0.02858072916666667,4.625725746154785,0.0126953125
190,4.503775930404663,0.026692708333333332,4.6297026634216305,0.0150390625
200,4.490553140640259,0.02688802083333333,4.628948926925659,0.0146484375
210,4.484904766082764,0.02981770833333333,4.629663610458374,0.016536458333333334
220,4.471209001541138,0.03229166666666667,4.634413242340088,0.0138671875
230,4.477052831649781,0.03098958333333333,4.637584447860718,0.013671875
240,4.460601139068603,0.02884114583333333,4.63757290840149,0.0150390625
250,4.439282846450806,0.03776041666666667,4.639472150802613,0.015755208333333333
260,4.453216505050659,0.034440104166666666,4.647860336303711,0.0130859375
270,4.450525856018066,0.03118489583333333,4.6605898380279545,0.0130859375
280,4.447640752792358,0.03131510416666667,4.6686993598937985,0.0125
290,4.437684059143066,0.032486979166666666,4.6718730449676515,0.0130859375
300,4.433307790756226,0.03411458333333333,4.675708150863647,0.012890625
310,4.435251665115357,0.03274739583333333,4.685210418701172,0.0130859375
320,4.418946361541748,0.03235677083333333,4.696545791625977,0.0130859375
330,4.40514497756958,0.03776041666666667,4.706894588470459,0.01171875
340,4.409257459640503,0.031640625,4.716759777069091,0.01328125
350,4.3986241817474365,0.0388671875,4.727860069274902,0.0130859375
360,4.400819921493531,0.03678385416666667,4.7397383689880375,0.0125
370,4.374102830886841,0.03971354166666667,4.747773885726929,0.012109375
380,4.385325527191162,0.0359375,4.761902713775635,0.011328125
390,4.3761145114898685,0.0361328125,4.775867033004761,0.011328125
400,4.365260648727417,0.04283854166666667,4.783195829391479,0.011328125
410,4.352796030044556,0.043229166666666666,4.795619535446167,0.0111328125
420,4.341840648651123,0.044921875,4.812590646743774,0.0111328125
430,4.3452047348022464,0.0419921875,4.824883270263672,0.0109375
440,4.3252466201782225,0.051432291666666664,4.841047763824463,0.0109375
450,4.328872299194336,0.0412109375,4.8499657154083256,0.0109375
460,4.337586307525635,0.04622395833333333,4.860587167739868,0.0115234375
470,4.296157646179199,0.0490234375,4.868555641174316,0.0111328125
480,4.2964770793914795,0.04309895833333333,4.882713174819946,0.0111328125
490,4.287710046768188,0.0533203125,4.888755798339844,0.01015625
500,4.286312246322632,0.047591145833333334,4.903396081924439,0.0103515625
510,4.282264947891235,0.04947916666666667,4.911362409591675,0.0099609375
520,4.266837692260742,0.050065104166666666,4.911172676086426,0.01015625
530,4.248553037643433,0.05384114583333334,4.921326589584351,0.01015625
540,4.2522166728973385,0.0544921875,4.922874593734742,0.0103515625
550,4.259373044967651,0.05227864583333334,4.9278558731079105,0.0107421875
560,4.2406980991363525,0.059309895833333334,4.937143993377686,0.010546875
570,4.238172149658203,0.052994791666666666,4.940868902206421,0.0103515625
580,4.2299723625183105,0.05768229166666666,4.948249197006225,0.0103515625
590,4.2306640625,0.05768229166666666,4.950480937957764,0.0109375
600,4.188860559463501,0.06484375,4.951138353347778,0.0103515625
610,4.21394419670105,0.054296875,4.958230018615723,0.01015625
620,4.205599117279053,0.05970052083333334,4.963802480697632,0.0103515625
630,4.193665838241577,0.064453125,4.968326187133789,0.0103515625
640,4.187293863296508,0.06985677083333333,4.964910840988159,0.01015625
650,4.158218455314636,0.07916666666666666,4.968430280685425,0.009765625
660,4.177288007736206,0.07389322916666666,4.979311990737915,0.0095703125
670,4.180977201461792,0.07200520833333333,4.985232305526734,0.01015625
680,4.171055936813355,0.06536458333333334,4.983240604400635,0.009375
690,4.157778787612915,0.06822916666666666,4.9855443954467775,0.009765625
700,4.144722747802734,0.0724609375,4.989614772796631,0.0095703125
710,4.149993991851806,0.07096354166666666,4.990945720672608,0.0095703125
720,4.125156307220459,0.078515625,4.995099449157715,0.0095703125
730,4.124883127212525,0.07994791666666666,5.000207805633545,0.01015625
740,4.1409063816070555,0.07415364583333334,4.9995989322662355,0.01015625
750,4.119289875030518,0.0783203125,5.005350542068482,0.010546875
760,4.123029041290283,0.08131510416666667,5.01086015701294,0.01015625
770,4.112672424316406,0.084765625,5.014896440505981,0.0103515625
